1
大揭秘江湖水库巨型吃人鲶鱼事件的真相 谣传事件史上最全版(组图)>>>>
[0.5144656896591187, 0.5413054823875427, 0.4387955963611603, 0.295645534992218, 0.486203670501709]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48952609300613403, 0.5751444101333618, 0.4361196458339691, 0.28980299830436707, 0.5019258260726929]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.4358455538749695, 0.5516918897628784, 0.4764261245727539, 0.3237772285938263, 0.4982215464115143]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.39700621366500854, 0.5222846269607544, 0.47109586000442505, 0.3612288236618042, 0.4684222638607025]
[0.44854602217674255, 0.5514323115348816, 0.47958678007125854, 0.3354191184043884, 0.46686410903930664]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.48475098609924316, 0.5115318894386292, 0.4772702157497406, 0.3407045006752014, 0.46907317638397217]
[0.5013150572776794, 0.5935182571411133, 0.4442678987979889, 0.2868465185165405, 0.5181968808174133]
