1
曾经震惊一时的猪人！！！据说现在还活着。。。 发生在世界各地的震惊事件！颠覆你的三观！！欢迎关注！！
[0.531999945640564, 0.5535793304443359, 0.44986483454704285, 0.3216858208179474, 0.526845395565033]
[0.47347137331962585, 0.5877588987350464, 0.42818698287010193, 0.2862318456172943, 0.5229862928390503]
[0.5169597268104553, 0.5687467455863953, 0.4212518632411957, 0.2805190980434418, 0.5584253668785095]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.5129565596580505, 0.5451404452323914, 0.4325408935546875, 0.30651816725730896, 0.5243958830833435]
[0.5467270016670227, 0.577325701713562, 0.4413226544857025, 0.30166029930114746, 0.5438131093978882]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.4557309150695801, 0.5580036044120789, 0.45871323347091675, 0.33765101432800293, 0.4834100008010864]
[0.5091677308082581, 0.5581174492835999, 0.4368562400341034, 0.3202856183052063, 0.5187310576438904]
[0.5185933113098145, 0.5886591672897339, 0.41420748829841614, 0.28358691930770874, 0.5321028828620911]
[0.36125898361206055, 0.5569677352905273, 0.42629677057266235, 0.29068243503570557, 0.47493693232536316]
[0.4468887746334076, 0.5736880302429199, 0.4675168991088867, 0.33161577582359314, 0.49815669655799866]
[0.5121511220932007, 0.60237056016922, 0.4230426251888275, 0.27097228169441223, 0.5119544267654419]
[0.48590028285980225, 0.5844005942344666, 0.4316025376319885, 0.31092318892478943, 0.48547670245170593]
[0.536766767501831, 0.5506070852279663, 0.44635266065597534, 0.3374861478805542, 0.5625643134117126]
