0
巴黎遭遇恐怖袭击之后，多伦多、伦敦、都柏林、纽约等多个城市建筑打上法国国旗红蓝白三色。灾难面前不分国籍，Let’s all pray for paris！（图源自tumblr）
[0.5586391091346741, 0.5515126585960388, 0.4143619239330292, 0.3189961910247803, 0.5571125149726868]
[0.5615939497947693, 0.5500809550285339, 0.43534883856773376, 0.30644720792770386, 0.52448970079422]
[0.5205713510513306, 0.5297805666923523, 0.4195392429828644, 0.29907459020614624, 0.5619041919708252]
[0.5270827412605286, 0.5967831015586853, 0.41281893849372864, 0.26888126134872437, 0.5519604086875916]
[0.324617862701416, 0.5636149644851685, 0.4478752315044403, 0.2987314760684967, 0.4362014830112457]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.5205713510513306, 0.5297805666923523, 0.4195392429828644, 0.29907459020614624, 0.5619041919708252]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.4145958721637726, 0.5823923349380493, 0.4234815835952759, 0.27667316794395447, 0.5000684857368469]
[0.5404981970787048, 0.5896697044372559, 0.41600358486175537, 0.251187264919281, 0.546358048915863]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.4872558116912842, 0.5597347617149353, 0.4210714101791382, 0.291552871465683, 0.5038885474205017]
[0.5205713510513306, 0.5297805666923523, 0.4195392429828644, 0.29907459020614624, 0.5619041919708252]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.48627614974975586, 0.5452853441238403, 0.4545489549636841, 0.3572101891040802, 0.5108393430709839]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.46964651346206665, 0.5767451524734497, 0.4703975021839142, 0.33388465642929077, 0.5269059538841248]
[0.49390318989753723, 0.5793010592460632, 0.47519609332084656, 0.3603873550891876, 0.4880934953689575]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5020263195037842, 0.5529966354370117, 0.44914510846138, 0.3128526210784912, 0.4895309507846832]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.42053496837615967, 0.5342873334884644, 0.4833925664424896, 0.35209643840789795, 0.45197874307632446]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.4145958721637726, 0.5823923349380493, 0.4234815835952759, 0.27667316794395447, 0.5000684857368469]
[0.4890829622745514, 0.5852432250976562, 0.4663718342781067, 0.2995867133140564, 0.5249069929122925]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.4842376112937927, 0.5642576217651367, 0.4569129943847656, 0.29912254214286804, 0.5137815475463867]
[0.4145958721637726, 0.5823923349380493, 0.4234815835952759, 0.27667316794395447, 0.5000684857368469]
[0.4145958721637726, 0.5823923349380493, 0.4234815835952759, 0.27667316794395447, 0.5000684857368469]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.4442291259765625, 0.5548370480537415, 0.47424790263175964, 0.3165756165981293, 0.49396002292633057]
[0.5795187950134277, 0.5751036405563354, 0.39576682448387146, 0.24764497578144073, 0.574342668056488]
[0.4145958721637726, 0.5823923349380493, 0.4234815835952759, 0.27667316794395447, 0.5000684857368469]
[0.45006486773490906, 0.546108603477478, 0.492653489112854, 0.3916470408439636, 0.4891614317893982]
[0.5205713510513306, 0.5297805666923523, 0.4195392429828644, 0.29907459020614624, 0.5619041919708252]
[0.5451163649559021, 0.5857834815979004, 0.4011903703212738, 0.27292853593826294, 0.5494267344474792]
[0.46964651346206665, 0.5767451524734497, 0.4703975021839142, 0.33388465642929077, 0.5269059538841248]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5790585279464722, 0.5655938982963562, 0.4018300771713257, 0.2503676414489746, 0.5911882519721985]
[0.5248565077781677, 0.5774585604667664, 0.421658456325531, 0.27675461769104004, 0.5572013854980469]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5326840281486511, 0.590396523475647, 0.39796867966651917, 0.2468864768743515, 0.5476288199424744]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.4145958721637726, 0.5823923349380493, 0.4234815835952759, 0.27667316794395447, 0.5000684857368469]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.5489306449890137, 0.5611743330955505, 0.3867819011211395, 0.23933976888656616, 0.5752611756324768]
[0.35949820280075073, 0.5749435424804688, 0.47019168734550476, 0.34110525250434875, 0.4696749448776245]
[0.38805490732192993, 0.5542500615119934, 0.4344753324985504, 0.29957613348960876, 0.44937267899513245]
[0.4145958721637726, 0.5823923349380493, 0.4234815835952759, 0.27667316794395447, 0.5000684857368469]
[0.5348139405250549, 0.5739687085151672, 0.436458021402359, 0.28645020723342896, 0.5418357849121094]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5205713510513306, 0.5297805666923523, 0.4195392429828644, 0.29907459020614624, 0.5619041919708252]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.5171838402748108, 0.5812116265296936, 0.42047199606895447, 0.30570584535598755, 0.5500472784042358]
[0.46964651346206665, 0.5767451524734497, 0.4703975021839142, 0.33388465642929077, 0.5269059538841248]
[0.5052750706672668, 0.5331390500068665, 0.4220871925354004, 0.2943955957889557, 0.554571270942688]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.5547898411750793, 0.5889273881912231, 0.40659669041633606, 0.2747512459754944, 0.5510161519050598]
[0.3861103653907776, 0.5626804232597351, 0.42905399203300476, 0.2910979092121124, 0.48848703503608704]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.48983892798423767, 0.5346456170082092, 0.4616304337978363, 0.3194202482700348, 0.47122934460639954]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.4145958721637726, 0.5823923349380493, 0.4234815835952759, 0.27667316794395447, 0.5000684857368469]
[0.4375351369380951, 0.5263824462890625, 0.45628103613853455, 0.28995952010154724, 0.4579482972621918]
[0.4409266412258148, 0.5638720989227295, 0.41833803057670593, 0.2629738450050354, 0.47998863458633423]
[0.5099424719810486, 0.5306516885757446, 0.42303240299224854, 0.29762986302375793, 0.55741947889328]
[0.35949820280075073, 0.5749435424804688, 0.47019168734550476, 0.34110525250434875, 0.4696749448776245]
[0.5205713510513306, 0.5297805666923523, 0.4195392429828644, 0.29907459020614624, 0.5619041919708252]
[0.49819183349609375, 0.5695810914039612, 0.4092336595058441, 0.28381651639938354, 0.5330636501312256]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5007085204124451, 0.5312524437904358, 0.42340609431266785, 0.2960309386253357, 0.5524415969848633]
[0.5505272150039673, 0.5539519190788269, 0.4217540919780731, 0.2675475776195526, 0.5346012115478516]
[0.40648123621940613, 0.5713860392570496, 0.4469616711139679, 0.3103964924812317, 0.4584493935108185]
[0.4145958721637726, 0.5823923349380493, 0.4234815835952759, 0.27667316794395447, 0.5000684857368469]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5211928486824036, 0.5936889052391052, 0.41757306456565857, 0.26708027720451355, 0.5467086434364319]
[0.5163364410400391, 0.5169880986213684, 0.46074503660202026, 0.3800886273384094, 0.5346989631652832]
[0.4650244116783142, 0.5768699049949646, 0.4432328939437866, 0.2886543273925781, 0.5188762545585632]
[0.5600677132606506, 0.5225437879562378, 0.4187725782394409, 0.3123333156108856, 0.5597604513168335]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5205713510513306, 0.5297805666923523, 0.4195392429828644, 0.29907459020614624, 0.5619041919708252]
[0.5068640112876892, 0.5708115696907043, 0.4180414080619812, 0.3021445870399475, 0.5107952356338501]
